id;company;from_lat;from_lan;to_lat;to_lan;distance;depart;duration;driver_sex;driver_age;price
18;1;33.3699749;-7.5879118000000005;33.599382500000004;-7.6123131;25.617181838974105;11:50;46.0;1;0;50.0
19;1;33.3699749;-7.5879118000000005;33.599382500000004;-7.6123131;25.617181838974105;16:50;46.0;1;0;50.0
20;1;33.3699749;-7.5879118000000005;33.599382500000004;-7.6123131;25.617181838974105;21:50;46.0;1;0;50.0
21;1;33.3699749;-7.5879118000000005;33.5903553;-7.5896849;24.513427077693084;07:50;33.0;1;0;50.0
22;1;33.3699749;-7.5879118000000005;33.5903553;-7.5896849;24.513427077693084;11:50;33.0;1;0;50.0
23;1;33.3699749;-7.5879118000000005;33.5903553;-7.5896849;24.513427077693084;16:50;33.0;1;0;50.0
24;1;33.3699749;-7.5879118000000005;33.5903553;-7.5896849;24.513427077693084;21:50;33.0;1;0;50.0
25;1;33.3699749;-7.5879118000000005;33.2336952;-8.500424800000001;86.17490542656408;07:50;140.0;1;0;87.0
26;1;33.3699749;-7.5879118000000005;33.2336952;-8.500424800000001;86.17490542656408;11:50;135.0;1;0;87.0
27;1;33.3699749;-7.5879118000000005;33.541270000000004;-7.6499243;19.903244750209712;07:50;67.0;1;0;50.0
28;1;33.3699749;-7.5879118000000005;33.541270000000004;-7.6499243;19.903244750209712;11:50;75.0;1;0;50.0
29;1;33.3699749;-7.5879118000000005;34.034653399999996;-5.0161926;249.18657522954632;07:50;275.0;1;0;165.0
30;1;33.3699749;-7.5879118000000005;34.034653399999996;-5.0161926;249.18657522954632;11:50;272.0;1;0;188.0
31;1;33.3699749;-7.5879118000000005;34.034653399999996;-5.0161926;249.18657522954632;16:50;265.0;1;0;165.0
32;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;07:50;127.0;1;0;105.0
33;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;07:50;147.0;1;0;130.0
34;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;07:50;178.0;1;0;105.0
35;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;11:50;127.0;1;0;105.0
36;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;11:50;175.0;1;0;105.0
37;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;16:50;127.0;1;0;105.0
38;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;16:50;147.0;1;0;130.0
39;1;33.3699749;-7.5879118000000005;34.26457;-6.570169;136.91793348728228;16:50;147.0;1;0;130.0
40;1;33.3699749;-7.5879118000000005;33.5546622;-7.6313839;20.93505563856652;07:50;25.0;1;0;50.0
41;1;33.3699749;-7.5879118000000005;33.5546622;-7.6313839;20.93505563856652;11:50;25.0;1;0;50.0
42;1;33.3699749;-7.5879118000000005;33.5546622;-7.6313839;20.93505563856652;16:50;25.0;1;0;50.0
43;1;33.3699749;-7.5879118000000005;33.5546622;-7.6313839;20.93505563856652;21:50;25.0;1;0;50.0
44;1;33.3699749;-7.5879118000000005;31.6258257;-7.9891608;197.61892862561612;07:50;204.0;1;0;160.0
45;1;33.3699749;-7.5879118000000005;31.6258257;-7.9891608;197.61892862561612;11:50;204.0;1;0;182.0
46;1;33.3699749;-7.5879118000000005;31.6258257;-7.9891608;197.61892862561612;16:50;204.0;1;0;160.0
47;1;33.3699749;-7.5879118000000005;33.897811600000004;-5.531983599999999;199.24008047479043;07:50;230.0;1;0;145.0
48;1;33.3699749;-7.5879118000000005;33.897811600000004;-5.531983599999999;199.24008047479043;11:50;230.0;1;0;164.0
49;1;33.3699749;-7.5879118000000005;33.897811600000004;-5.531983599999999;199.24008047479043;16:50;227.0;1;0;145.0
50;1;33.3699749;-7.5879118000000005;33.9019849;-5.546031500000001;198.13106868289262;07:50;221.0;1;0;145.0
51;1;33.3699749;-7.5879118000000005;33.9019849;-5.546031500000001;198.13106868289262;11:50;221.0;1;0;164.0
52;1;33.3699749;-7.5879118000000005;33.9019849;-5.546031500000001;198.13106868289262;16:50;218.0;1;0;145.0
53;1;33.3699749;-7.5879118000000005;33.6958383;-7.3893292;40.65411568811936;07:50;57.0;1;0;68.0
54;1;33.3699749;-7.5879118000000005;33.6958383;-7.3893292;40.65411568811936;07:50;100.0;1;0;68.0
55;1;33.3699749;-7.5879118000000005;33.6958383;-7.3893292;40.65411568811936;11:50;57.0;1;0;68.0
56;1;33.3699749;-7.5879118000000005;33.6958383;-7.3893292;40.65411568811936;11:50;100.0;1;0;68.0
57;1;33.3699749;-7.5879118000000005;33.6958383;-7.3893292;40.65411568811936;16:50;57.0;1;0;68.0
58;1;33.3699749;-7.5879118000000005;33.6958383;-7.3893292;40.65411568811936;16:50;100.0;1;0;68.0
59;1;33.3699749;-7.5879118000000005;34.677873999999996;-1.9293060000000002;541.4696054186701;07:50;253.0;1;0;158.0
60;1;33.3699749;-7.5879118000000005;34.677873999999996;-1.9293060000000002;541.4696054186701;11:50;250.0;1;0;180.0
61;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;07:50;89.0;1;0;90.0
62;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;07:50;115.0;1;0;100.0
63;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;07:50;140.0;1;0;90.0
64;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;11:50;89.0;1;0;90.0
65;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;11:50;140.0;1;0;90.0
66;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;16:50;89.0;1;0;90.0
67;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;16:50;115.0;1;0;100.0
68;1;33.3699749;-7.5879118000000005;33.9983119;-6.854290799999999;97.4419248135747;16:50;115.0;1;0;100.0
69;1;33.3699749;-7.5879118000000005;34.038537100000006;-6.815528200000001;103.1407450624335;07:50;94.0;1;0;90.0
70;1;33.3699749;-7.5879118000000005;34.038537100000006;-6.815528200000001;103.1407450624335;07:50;145.0;1;0;90.0
71;1;33.3699749;-7.5879118000000005;34.038537100000006;-6.815528200000001;103.1407450624335;11:50;94.0;1;0;90.0
72;1;33.3699749;-7.5879118000000005;34.038537100000006;-6.815528200000001;103.1407450624335;11:50;145.0;1;0;90.0
73;1;33.3699749;-7.5879118000000005;34.038537100000006;-6.815528200000001;103.1407450624335;16:50;94.0;1;0;90.0
74;1;33.3699749;-7.5879118000000005;34.038537100000006;-6.815528200000001;103.1407450624335;16:50;145.0;1;0;90.0
75;1;33.3699749;-7.5879118000000005;34.044889000000005;-6.814017;103.74592823042047;07:50;103.0;1;0;94.0
76;1;33.3699749;-7.5879118000000005;34.044889000000005;-6.814017;103.74592823042047;07:50;153.0;1;0;94.0
77;1;33.3699749;-7.5879118000000005;34.044889000000005;-6.814017;103.74592823042047;11:50;103.0;1;0;94.0
78;1;33.3699749;-7.5879118000000005;34.044889000000005;-6.814017;103.74592823042047;11:50;153.0;1;0;94.0
79;1;33.3699749;-7.5879118000000005;34.044889000000005;-6.814017;103.74592823042047;16:50;103.0;1;0;94.0
80;1;33.3699749;-7.5879118000000005;34.044889000000005;-6.814017;103.74592823042047;16:50;153.0;1;0;94.0
81;1;33.3699749;-7.5879118000000005;34.045;-6.807;104.20398955291431;07:50;107.0;1;0;94.0
82;1;33.3699749;-7.5879118000000005;34.045;-6.807;104.20398955291431;07:50;157.0;1;0;94.0
83;1;33.3699749;-7.5879118000000005;34.045;-6.807;104.20398955291431;11:50;107.0;1;0;94.0
84;1;33.3699749;-7.5879118000000005;34.045;-6.807;104.20398955291431;11:50;156.0;1;0;94.0
85;1;33.3699749;-7.5879118000000005;34.045;-6.807;104.20398955291431;16:50;107.0;1;0;94.0
86;1;33.3699749;-7.5879118000000005;34.045;-6.807;104.20398955291431;16:50;157.0;1;0;94.0
87;1;33.3699749;-7.5879118000000005;33.90313;-5.37814;213.05315727522998;07:50;242.0;1;0;154.0
88;1;33.3699749;-7.5879118000000005;33.002396999999995;-7.619867;40.993695070217704;07:50;98.0;1;0;82.0
89;1;33.3699749;-7.5879118000000005;33.002396999999995;-7.619867;40.993695070217704;11:50;98.0;1;0;89.0
90;1;33.3699749;-7.5879118000000005;33.002396999999995;-7.619867;40.993695070217704;11:50;128.0;1;0;82.0
91;1;33.3699749;-7.5879118000000005;33.002396999999995;-7.619867;40.993695070217704;16:50;98.0;1;0;82.0
92;1;33.3699749;-7.5879118000000005;34.226411999999996;-5.711434;197.87986799445582;07:50;182.0;1;0;126.0
93;1;33.3699749;-7.5879118000000005;34.226411999999996;-5.711434;197.87986799445582;11:50;182.0;1;0;142.0
94;1;33.3699749;-7.5879118000000005;34.226411999999996;-5.711434;197.87986799445582;16:50;179.0;1;0;126.0
95;1;33.3699749;-7.5879118000000005;34.273782700000005;-5.9806831;179.33936681241443;07:50;166.0;1;0;123.0
96;1;33.3699749;-7.5879118000000005;34.273782700000005;-5.9806831;179.33936681241443;11:50;166.0;1;0;138.0
97;1;33.3699749;-7.5879118000000005;34.273782700000005;-5.9806831;179.33936681241443;16:50;163.0;1;0;123.0
98;1;33.3699749;-7.5879118000000005;33.8581487;-7.044169500000001;74.06243622552228;07:50;122.0;1;0;80.0
99;1;33.3699749;-7.5879118000000005;33.8581487;-7.044169500000001;74.06243622552228;16:50;122.0;1;0;80.0
100;1;33.3699749;-7.5879118000000005;35.7714427;-5.7861399;313.9629552836123;07:50;200.0;1;0;237.0
101;1;33.3699749;-7.5879118000000005;35.7714427;-5.7861399;313.9629552836123;16:50;200.0;1;0;199.0
102;1;33.3699749;-7.5879118000000005;33.917165999999995;-6.923804;86.52199174448398;07:50;130.0;1;0;85.0
103;1;33.3699749;-7.5879118000000005;33.917165999999995;-6.923804;86.52199174448398;16:50;130.0;1;0;85.0
104;1;30.42018;-9.59815;33.3699749;-7.5879118000000005;379.0429891884549;00:30;485.0;1;0;270.0
105;1;30.42018;-9.59815;33.3699749;-7.5879118000000005;379.0429891884549;14:15;500.0;1;0;270.0
106;1;30.42018;-9.59815;33.3699749;-7.5879118000000005;379.0429891884549;15:00;455.0;1;0;270.0
107;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;00:30;427.0;1;0;220.0
108;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;07:15;442.0;1;0;220.0
109;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;08:00;397.0;1;0;220.0
110;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;09:00;397.0;1;0;240.0
111;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;11:00;397.0;1;0;220.0
112;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;13:00;397.0;1;0;220.0
113;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;14:15;452.0;1;0;220.0
114;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;14:15;452.0;1;0;220.0
115;1;30.42018;-9.59815;34.2296268;-6.528318;512.566982802329;15:00;407.0;1;0;220.0
116;1;30.42018;-9.59815;33.940302;-5.2080519999999995;569.1892300281229;07:15;648.0;1;0;297.0
117;1;30.42018;-9.59815;33.940302;-5.2080519999999995;569.1892300281229;08:00;603.0;1;0;297.0
118;1;30.42018;-9.59815;35.461928;-6.036544999999999;651.8059232335012;00:30;755.0;1;0;306.0
119;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;00:30;304.0;1;0;146.0
120;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;07:15;319.0;1;0;146.0
121;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;08:00;274.0;1;0;146.0
122;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;09:00;274.0;1;0;166.0
123;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;11:00;274.0;1;0;146.0
124;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;13:00;274.0;1;0;146.0
125;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;14:15;329.0;1;0;146.0
126;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;14:15;329.0;1;0;146.0
127;1;30.42018;-9.59815;32.235966999999995;-7.946685;255.74965414904761;15:00;284.0;1;0;146.0
128;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;00:30;388.0;1;0;198.0
129;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;07:15;403.0;1;0;198.0
130;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;08:00;358.0;1;0;198.0
131;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;09:00;358.0;1;0;218.0
132;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;11:00;358.0;1;0;198.0
133;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;13:00;358.0;1;0;198.0
134;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;14:15;413.0;1;0;198.0
135;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;14:15;413.0;1;0;198.0
136;1;30.42018;-9.59815;33.26767460000001;-7.5811465;369.6220981047272;15:00;368.0;1;0;198.0
137;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;00:30;418.0;1;0;220.0
138;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;07:15;433.0;1;0;220.0
139;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;08:00;388.0;1;0;220.0
140;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;09:00;388.0;1;0;240.0
141;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;11:00;388.0;1;0;220.0
142;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;13:00;388.0;1;0;220.0
143;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;14:15;443.0;1;0;220.0
144;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;14:15;443.0;1;0;220.0
145;1;30.42018;-9.59815;33.5903553;-7.5896849;400.25948160214057;15:00;398.0;1;0;220.0
146;1;30.42018;-9.59815;33.2336952;-8.500424800000001;329.68659710995047;07:15;533.0;1;0;257.0
147;1;30.42018;-9.59815;33.2336952;-8.500424800000001;329.68659710995047;08:00;488.0;1;0;257.0
148;1;30.42018;-9.59815;34.999218;-5.898724;615.7391656521232;00:30;704.0;1;0;287.0
149;1;30.42018;-9.59815;31.511828100000002;-9.7620903;122.42638165925092;09:15;209.0;1;0;70.0
150;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;00:30;645.0;1;0;305.0
151;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;07:15;670.0;1;0;305.0
152;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;08:00;625.0;1;0;305.0
153;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;09:00;615.0;1;0;325.0
154;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;11:00;615.0;1;0;305.0
155;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;13:00;615.0;1;0;305.0
156;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;14:15;672.0;1;0;305.0
157;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;14:15;672.0;1;0;305.0
158;1;30.42018;-9.59815;34.034653399999996;-5.0161926;589.3606439082126;15:00;627.0;1;0;305.0
159;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;10:15;284.0;1;0;90.0
160;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;14:00;269.0;1;0;90.0
161;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;14:30;239.0;1;0;90.0
162;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;14:45;224.0;1;0;90.0
163;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;15:00;209.0;1;0;90.0
164;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;19:00;269.0;1;0;90.0
165;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;20:00;269.0;1;0;90.0
166;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;20:30;269.0;1;0;90.0
167;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;21:00;269.0;1;0;60.0
168;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;21:00;269.0;1;0;60.0
169;1;30.42018;-9.59815;35.1779783;-5.2814814000000005;665.3712619240717;21:15;269.0;1;0;90.0
170;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;00:30;507.0;1;0;258.0
171;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;07:15;522.0;1;0;258.0
172;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;08:00;477.0;1;0;258.0
173;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;09:00;477.0;1;0;278.0
174;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;11:00;477.0;1;0;258.0
175;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;13:00;477.0;1;0;258.0
176;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;14:15;532.0;1;0;258.0
177;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;14:15;532.0;1;0;258.0
178;1;30.42018;-9.59815;34.26457;-6.570169;513.5648604288535;15:00;487.0;1;0;258.0
179;1;30.42018;-9.59815;32.885508;-6.909238;374.1523307030277;13:00;531.0;1;0;225.0
180;1;30.42018;-9.59815;27.154512;-13.1953921;504.8171692003762;10:15;704.0;1;0;250.0
181;1;30.42018;-9.59815;27.154512;-13.1953921;504.8171692003762;19:00;689.0;1;0;250.0
182;1;30.42018;-9.59815;27.154512;-13.1953921;504.8171692003762;20:00;689.0;1;0;250.0
183;1;30.42018;-9.59815;27.154512;-13.1953921;504.8171692003762;21:00;689.0;1;0;200.0
184;1;30.42018;-9.59815;27.154512;-13.1953921;504.8171692003762;21:15;614.0;1;0;250.0
185;1;30.42018;-9.59815;27.154512;-13.1953921;504.8171692003762;21:15;614.0;1;0;250.0
186;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;00:30;410.0;1;0;220.0
187;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;07:15;425.0;1;0;220.0
188;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;08:00;380.0;1;0;220.0
189;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;09:00;380.0;1;0;240.0
190;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;11:00;380.0;1;0;220.0
191;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;13:00;380.0;1;0;220.0
192;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;14:15;435.0;1;0;220.0
193;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;14:15;435.0;1;0;220.0
194;1;30.42018;-9.59815;33.5546622;-7.6313839;394.92214545707327;15:00;390.0;1;0;220.0
195;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;00:30;225.0;1;0;110.0
196;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;07:15;255.0;1;0;110.0
197;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;08:00;210.0;1;0;110.0
198;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;09:00;210.0;1;0;130.0
199;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;10:00;210.0;1;0;100.0
200;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;11:00;210.0;1;0;110.0
201;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;13:00;210.0;1;0;110.0
202;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;14:15;210.0;1;0;110.0
203;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;15:00;210.0;1;0;110.0
204;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;15:00;210.0;1;0;110.0
205;1;30.42018;-9.59815;31.6258257;-7.9891608;203.7238136202677;18:00;210.0;1;0;110.0
206;1;30.42018;-9.59815;35.617441;-5.274154;704.6605476533192;00:30;690.0;1;0;479.0
207;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;00:30;607.0;1;0;290.0
208;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;07:15;625.0;1;0;290.0
209;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;08:00;580.0;1;0;290.0
210;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;09:00;577.0;1;0;310.0
211;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;11:00;577.0;1;0;290.0
212;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;13:00;577.0;1;0;290.0
213;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;14:15;632.0;1;0;290.0
214;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;14:15;632.0;1;0;290.0
215;1;30.42018;-9.59815;33.897811600000004;-5.531983599999999;544.1636952424154;15:00;587.0;1;0;290.0
216;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;00:30;598.0;1;0;290.0
217;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;07:15;616.0;1;0;290.0
218;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;08:00;571.0;1;0;290.0
219;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;09:00;568.0;1;0;310.0
220;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;11:00;568.0;1;0;290.0
221;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;11:00;568.0;1;0;290.0
222;1;30.42018;-9.59815;33.9019849;-5.546031500000001;543.5588689370916;13:00;568.0;1;0;290.0
223;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;00:30;437.0;1;0;228.0
224;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;07:15;452.0;1;0;228.0
225;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;08:00;407.0;1;0;228.0
226;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;09:00;407.0;1;0;248.0
227;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;11:00;407.0;1;0;228.0
228;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;13:00;407.0;1;0;228.0
229;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;14:15;462.0;1;0;228.0
230;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;14:15;462.0;1;0;228.0
231;1;30.42018;-9.59815;33.6958383;-7.3893292;419.61993572272627;15:00;417.0;1;0;228.0
232;1;30.42018;-9.59815;35.183925;-2.9280037999999995;817.942483520976;09:00;935.0;1;0;390.0
233;1;30.42018;-9.59815;34.677873999999996;-1.9293060000000002;860.5367033542731;07:15;648.0;1;0;297.0
234;1;30.42018;-9.59815;34.677873999999996;-1.9293060000000002;860.5367033542731;08:00;603.0;1;0;297.0
235;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;00:30;469.0;1;0;248.0
236;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;07:15;484.0;1;0;248.0
237;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;08:00;439.0;1;0;248.0
238;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;09:00;439.0;1;0;268.0
239;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;11:00;439.0;1;0;248.0
240;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;13:00;439.0;1;0;248.0
241;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;14:15;494.0;1;0;248.0
242;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;14:15;494.0;1;0;248.0
243;1;30.42018;-9.59815;33.9983119;-6.854290799999999;474.375596026329;15:00;449.0;1;0;248.0
244;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;00:30;474.0;1;0;248.0
245;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;07:15;489.0;1;0;248.0
246;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;08:00;444.0;1;0;248.0
247;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;09:00;444.0;1;0;268.0
248;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;11:00;444.0;1;0;248.0
249;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;13:00;444.0;1;0;248.0
250;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;14:15;499.0;1;0;248.0
251;1;30.42018;-9.59815;34.038537100000006;-6.815528200000001;480.08128067707224;14:15;499.0;1;0;248.0
